Loan_ID,Customer_ID,Loan_Type,Loan_Amount,EMI_Amount,Start_Date,Tenure_Months
LN25575,CUST15575,Personal Loan,413950,17247.92,2023-02-03,24
LN25576,CUST15576,Credit Card,73823,6151.92,2023-03-18,12
LN25577,CUST15577,Consumer Durable,34382,5730.33,2023-06-11,6
LN25578,CUST15578,Consumer Durable,168195,28032.5,2024-05-28,6
LN25579,CUST15579,Credit Card,88869,7405.75,2024-03-12,12
LN25580,CUST15580,Consumer Durable,156255,26042.5,2024-03-27,6
LN25581,CUST15581,Credit Card,41702,3475.17,2023-11-30,12
LN25582,CUST15582,Consumer Durable,187864,31310.67,2024-04-27,6
LN25583,CUST15583,Credit Card,130937,10911.42,2023-03-08,12
LN25584,CUST15584,Consumer Durable,66741,3707.83,2023-03-25,18
LN25585,CUST15585,Credit Card,81533,6794.42,2023-02-07,12
LN25586,CUST15586,Consumer Durable,142833,7935.17,2023-10-14,18
LN25587,CUST15587,Credit Card,117158,9763.17,2023-06-02,12
LN25588,CUST15588,Consumer Durable,141294,23549.0,2023-03-25,6
LN25589,CUST15589,Consumer Durable,52689,4390.75,2024-07-20,12
LN25590,CUST15590,Consumer Durable,25182,2098.5,2023-04-19,12
LN25591,CUST15591,Personal Loan,168734,3515.29,2024-10-04,48
LN25592,CUST15592,Credit Card,103212,8601.0,2023-02-11,12
LN25593,CUST15593,Credit Card,102985,8582.08,2023-03-07,12
LN25594,CUST15594,Consumer Durable,123597,6866.5,2023-02-23,18
LN25595,CUST15595,Credit Card,69551,5795.92,2024-01-30,12
LN25596,CUST15596,Personal Loan,215677,8986.54,2023-07-02,24
LN25597,CUST15597,Consumer Durable,69080,11513.33,2024-01-16,6
LN25598,CUST15598,Credit Card,24798,2066.5,2023-05-28,12
LN25599,CUST15599,Personal Loan,477703,9952.15,2024-08-27,48
LN25600,CUST15600,Consumer Durable,59258,9876.33,2024-07-14,6
LN25601,CUST15601,Credit Card,30761,2563.42,2024-02-25,12
LN25602,CUST15602,Credit Card,49444,4120.33,2024-08-06,12
LN25603,CUST15603,Consumer Durable,149291,8293.94,2024-06-14,18
LN25604,CUST15604,Credit Card,130389,10865.75,2024-01-03,12
LN25605,CUST15605,Credit Card,42878,3573.17,2024-09-03,12
LN25606,CUST15606,Personal Loan,302775,12615.62,2023-05-06,24
LN25607,CUST15607,Personal Loan,85997,3583.21,2023-03-06,24
LN25608,CUST15608,Credit Card,89715,7476.25,2024-06-22,12
LN25609,CUST15609,Consumer Durable,26745,2228.75,2023-06-21,12
LN25610,CUST15610,Credit Card,70573,5881.08,2023-10-09,12
LN25611,CUST15611,Consumer Durable,35162,2930.17,2023-05-16,12
LN25612,CUST15612,Personal Loan,106053,4418.88,2023-10-06,24
LN25613,CUST15613,Consumer Durable,74047,12341.17,2024-09-07,6
LN25614,CUST15614,Credit Card,110409,9200.75,2023-04-10,12
LN25615,CUST15615,Consumer Durable,175855,29309.17,2023-05-14,6
LN25616,CUST15616,Consumer Durable,176188,9788.22,2024-07-19,18
LN25617,CUST15617,Consumer Durable,34208,1900.44,2024-11-11,18
LN25618,CUST15618,Consumer Durable,117915,9826.25,2024-11-13,12
LN25619,CUST15619,Consumer Durable,151132,25188.67,2023-07-11,6
LN25620,CUST15620,Personal Loan,80430,6702.5,2023-07-18,12
LN25621,CUST15621,Personal Loan,336097,14004.04,2024-11-28,24
LN25622,CUST15622,Personal Loan,70679,1472.48,2023-02-16,48
LN25623,CUST15623,Consumer Durable,139627,11635.58,2023-06-28,12
LN25624,CUST15624,Personal Loan,168895,14074.58,2023-11-10,12
LN25625,CUST15625,Personal Loan,318756,13281.5,2024-08-12,24
LN25626,CUST15626,Personal Loan,90234,7519.5,2023-10-16,12
LN25627,CUST15627,Credit Card,111381,9281.75,2023-11-29,12
LN25628,CUST15628,Credit Card,147070,12255.83,2023-03-30,12
LN25629,CUST15629,Consumer Durable,169568,14130.67,2024-10-09,12
LN25630,CUST15630,Credit Card,67327,5610.58,2024-06-17,12
LN25631,CUST15631,Credit Card,36430,3035.83,2024-03-10,12
LN25632,CUST15632,Personal Loan,320197,6670.77,2023-04-27,48
LN25633,CUST15633,Credit Card,37746,3145.5,2023-04-02,12
LN25634,CUST15634,Personal Loan,424197,17674.88,2023-12-25,24
LN25635,CUST15635,Personal Loan,68941,1915.03,2024-01-19,36
LN25636,CUST15636,Consumer Durable,101988,5666.0,2024-05-15,18
LN25637,CUST15637,Consumer Durable,77579,12929.83,2024-01-03,6
LN25638,CUST15638,Personal Loan,325416,27118.0,2023-10-02,12
LN25639,CUST15639,Credit Card,106220,8851.67,2024-11-13,12
LN25640,CUST15640,Credit Card,103755,8646.25,2023-06-06,12
LN25641,CUST15641,Personal Loan,437123,9106.73,2023-08-04,48
LN25642,CUST15642,Consumer Durable,85178,14196.33,2023-09-09,6
LN25643,CUST15643,Personal Loan,354113,7377.35,2024-01-19,48
LN25644,CUST15644,Personal Loan,373829,31152.42,2024-03-19,12
LN25645,CUST15645,Credit Card,140214,11684.5,2023-01-26,12
LN25646,CUST15646,Personal Loan,324121,27010.08,2024-05-16,12
LN25647,CUST15647,Consumer Durable,155911,8661.72,2024-01-16,18
LN25648,CUST15648,Personal Loan,70663,5888.58,2024-06-25,12
LN25649,CUST15649,Personal Loan,208859,4351.23,2023-07-31,48
LN25650,CUST15650,Credit Card,108168,9014.0,2023-12-11,12
LN25651,CUST15651,Consumer Durable,173444,14453.67,2023-02-04,12
LN25652,CUST15652,Consumer Durable,136809,22801.5,2023-11-05,6
LN25653,CUST15653,Credit Card,118980,9915.0,2023-08-08,12
LN25654,CUST15654,Personal Loan,324225,13509.38,2024-03-16,24
LN25655,CUST15655,Personal Loan,171824,7159.33,2023-11-16,24
LN25656,CUST15656,Credit Card,65398,5449.83,2024-07-27,12
LN25657,CUST15657,Credit Card,89895,7491.25,2024-11-19,12
LN25658,CUST15658,Consumer Durable,66459,3692.17,2024-10-01,18
LN25659,CUST15659,Personal Loan,454428,12623.0,2023-11-09,36
LN25660,CUST15660,Consumer Durable,54513,3028.5,2023-08-04,18
LN25661,CUST15661,Credit Card,124176,10348.0,2024-01-06,12
LN25662,CUST15662,Credit Card,52399,4366.58,2023-12-15,12
LN25663,CUST15663,Credit Card,65528,5460.67,2023-10-08,12
LN25664,CUST15664,Personal Loan,73861,6155.08,2024-02-03,12
LN25665,CUST15665,Consumer Durable,48207,4017.25,2024-10-21,12
LN25666,CUST15666,Consumer Durable,24836,2069.67,2024-09-06,12
LN25667,CUST15667,Personal Loan,144301,4008.36,2024-10-12,36
LN25668,CUST15668,Consumer Durable,35338,5889.67,2024-04-27,6
LN25669,CUST15669,Consumer Durable,29377,2448.08,2023-05-15,12
LN25670,CUST15670,Credit Card,95681,7973.42,2023-07-11,12
LN25671,CUST15671,Credit Card,76141,6345.08,2023-02-01,12
LN25672,CUST15672,Personal Loan,305270,6359.79,2024-08-05,48
LN25673,CUST15673,Consumer Durable,41750,6958.33,2023-03-21,6
LN25674,CUST15674,Credit Card,62650,5220.83,2023-10-20,12
LN25675,CUST15675,Personal Loan,483945,40328.75,2023-12-07,12
LN25676,CUST15676,Personal Loan,357940,7457.08,2023-07-08,48
LN25677,CUST15677,Consumer Durable,89244,7437.0,2024-02-18,12
LN25678,CUST15678,Personal Loan,254822,10617.58,2024-05-26,24
LN25679,CUST15679,Credit Card,81587,6798.92,2024-07-22,12
LN25680,CUST15680,Credit Card,74542,6211.83,2023-12-24,12
LN25681,CUST15681,Personal Loan,444837,37069.75,2023-06-28,12
LN25682,CUST15682,Credit Card,36759,3063.25,2024-10-05,12
LN25683,CUST15683,Personal Loan,401465,33455.42,2023-01-16,12
LN25684,CUST15684,Consumer Durable,128170,7120.56,2023-01-30,18
LN25685,CUST15685,Consumer Durable,124456,10371.33,2024-08-28,12
LN25686,CUST15686,Personal Loan,448330,18680.42,2024-06-24,24
LN25687,CUST15687,Consumer Durable,32068,1781.56,2023-07-24,18
LN25688,CUST15688,Credit Card,61186,5098.83,2024-10-27,12
LN25689,CUST15689,Personal Loan,249268,20772.33,2023-08-13,12
LN25690,CUST15690,Credit Card,85509,7125.75,2024-07-23,12
LN25691,CUST15691,Personal Loan,476174,9920.29,2024-02-25,48
LN25692,CUST15692,Consumer Durable,107170,5953.89,2024-02-16,18
LN25693,CUST15693,Personal Loan,121658,10138.17,2024-05-28,12
LN25694,CUST15694,Consumer Durable,57191,9531.83,2024-08-29,6
LN25695,CUST15695,Consumer Durable,105729,8810.75,2024-04-10,12
LN25696,CUST15696,Consumer Durable,90276,7523.0,2024-05-31,12
LN25697,CUST15697,Consumer Durable,191846,10658.11,2024-12-01,18
LN25698,CUST15698,Credit Card,10480,873.33,2023-09-18,12
LN25699,CUST15699,Credit Card,119368,9947.33,2024-03-25,12
LN25700,CUST15700,Personal Loan,428738,17864.08,2024-09-17,24
LN25701,CUST15701,Personal Loan,455951,12665.31,2024-09-12,36
LN25702,CUST15702,Credit Card,141566,11797.17,2024-09-18,12
LN25703,CUST15703,Consumer Durable,108948,18158.0,2023-10-28,6
LN25704,CUST15704,Consumer Durable,16616,2769.33,2023-05-06,6
LN25705,CUST15705,Consumer Durable,33951,2829.25,2023-05-07,12
LN25706,CUST15706,Consumer Durable,18926,3154.33,2024-11-03,6
LN25707,CUST15707,Personal Loan,259460,5405.42,2023-04-20,48
LN25708,CUST15708,Credit Card,79183,6598.58,2023-02-12,12
LN25709,CUST15709,Personal Loan,306652,6388.58,2023-02-24,48
LN25710,CUST15710,Personal Loan,462198,19258.25,2024-11-22,24
LN25711,CUST15711,Personal Loan,127933,3553.69,2024-05-23,36
LN25712,CUST15712,Consumer Durable,169472,14122.67,2024-01-17,12
LN25713,CUST15713,Personal Loan,335945,13997.71,2024-05-19,24
LN25714,CUST15714,Credit Card,50578,4214.83,2024-08-19,12
LN25715,CUST15715,Credit Card,119233,9936.08,2023-01-12,12
LN25716,CUST15716,Personal Loan,142296,3952.67,2023-01-28,36
LN25717,CUST15717,Credit Card,148368,12364.0,2023-08-23,12
LN25718,CUST15718,Personal Loan,111859,3107.19,2023-07-09,36
LN25719,CUST15719,Consumer Durable,93340,5185.56,2024-11-01,18
LN25720,CUST15720,Consumer Durable,99832,8319.33,2023-12-27,12
LN25721,CUST15721,Credit Card,110206,9183.83,2024-01-18,12
LN25722,CUST15722,Personal Loan,468829,19534.54,2023-01-09,24
LN25723,CUST15723,Personal Loan,268420,11184.17,2023-08-05,24
LN25724,CUST15724,Consumer Durable,174559,29093.17,2024-01-07,6
LN25725,CUST15725,Consumer Durable,150765,12563.75,2023-07-13,12
LN25726,CUST15726,Consumer Durable,81444,6787.0,2024-06-06,12
LN25727,CUST15727,Consumer Durable,182311,10128.39,2023-03-20,18
LN25728,CUST15728,Personal Loan,266175,22181.25,2024-04-13,12
LN25729,CUST15729,Consumer Durable,95255,15875.83,2023-01-12,6
LN25730,CUST15730,Credit Card,84897,7074.75,2024-01-15,12
LN25731,CUST15731,Personal Loan,69113,1919.81,2023-03-18,36
LN25732,CUST15732,Consumer Durable,196188,10899.33,2023-03-23,18
LN25733,CUST15733,Consumer Durable,23549,1308.28,2023-11-06,18
LN25734,CUST15734,Consumer Durable,51439,2857.72,2023-12-01,18
LN25735,CUST15735,Consumer Durable,141424,23570.67,2023-10-05,6
LN25736,CUST15736,Consumer Durable,88437,14739.5,2023-03-06,6
LN25737,CUST15737,Credit Card,17624,1468.67,2024-07-13,12
LN25738,CUST15738,Consumer Durable,103510,17251.67,2024-06-07,6
LN25739,CUST15739,Credit Card,105542,8795.17,2023-02-07,12
LN25740,CUST15740,Credit Card,24078,2006.5,2024-01-18,12
LN25741,CUST15741,Personal Loan,57305,4775.42,2023-03-05,12
LN25742,CUST15742,Consumer Durable,197056,32842.67,2023-02-04,6
LN25743,CUST15743,Personal Loan,213232,5923.11,2023-07-09,36
LN25744,CUST15744,Consumer Durable,49985,2776.94,2023-10-31,18
LN25745,CUST15745,Credit Card,31074,2589.5,2023-11-15,12
LN25746,CUST15746,Personal Loan,226149,6281.92,2023-03-25,36
LN25747,CUST15747,Credit Card,69979,5831.58,2024-06-02,12
LN25748,CUST15748,Credit Card,106156,8846.33,2024-05-17,12
LN25749,CUST15749,Personal Loan,164105,3418.85,2023-12-23,48
LN25750,CUST15750,Credit Card,125105,10425.42,2024-02-03,12
LN25751,CUST15751,Credit Card,120154,10012.83,2024-02-26,12
LN25752,CUST15752,Personal Loan,474389,39532.42,2024-01-05,12
LN25753,CUST15753,Consumer Durable,95164,7930.33,2024-06-18,12
LN25754,CUST15754,Consumer Durable,187613,31268.83,2023-04-15,6
LN25755,CUST15755,Consumer Durable,94065,7838.75,2024-06-22,12
LN25756,CUST15756,Personal Loan,192457,4009.52,2023-10-14,48
LN25757,CUST15757,Credit Card,84372,7031.0,2023-03-22,12
LN25758,CUST15758,Consumer Durable,116831,19471.83,2024-05-22,6
LN25759,CUST15759,Credit Card,52208,4350.67,2024-01-26,12
LN25760,CUST15760,Personal Loan,69434,1446.54,2023-10-18,48
LN25761,CUST15761,Personal Loan,428477,17853.21,2023-09-06,24
LN25762,CUST15762,Personal Loan,202703,8445.96,2023-10-12,24
LN25763,CUST15763,Consumer Durable,135156,7508.67,2024-04-01,18
LN25764,CUST15764,Consumer Durable,33218,2768.17,2024-11-08,12
LN25765,CUST15765,Personal Loan,397375,33114.58,2024-09-24,12
LN25766,CUST15766,Consumer Durable,154654,12887.83,2023-02-18,12
LN25767,CUST15767,Credit Card,57859,4821.58,2023-04-05,12
LN25768,CUST15768,Personal Loan,147668,12305.67,2023-02-12,12
LN25769,CUST15769,Consumer Durable,156403,8689.06,2023-04-01,18
LN25770,CUST15770,Credit Card,145671,12139.25,2024-01-15,12
LN25771,CUST15771,Consumer Durable,153062,8503.44,2024-07-01,18
LN25772,CUST15772,Consumer Durable,59991,9998.5,2024-04-04,6
LN25773,CUST15773,Personal Loan,439139,18297.46,2024-05-05,24
LN25774,CUST15774,Consumer Durable,143856,7992.0,2023-10-31,18
LN25775,CUST15775,Credit Card,63857,5321.42,2023-03-05,12
LN25776,CUST15776,Personal Loan,235568,9815.33,2023-02-09,24
LN25777,CUST15777,Personal Loan,363892,15162.17,2023-05-30,24
LN25778,CUST15778,Credit Card,104094,8674.5,2023-12-16,12
LN25779,CUST15779,Consumer Durable,156637,26106.17,2023-04-20,6
LN25780,CUST15780,Credit Card,109129,9094.08,2024-08-07,12
LN25781,CUST15781,Personal Loan,92035,1917.4,2023-09-13,48
LN25782,CUST15782,Personal Loan,427601,35633.42,2023-07-18,12
LN25783,CUST15783,Consumer Durable,47971,3997.58,2024-04-30,12
LN25784,CUST15784,Personal Loan,239185,9966.04,2024-11-20,24
LN25785,CUST15785,Credit Card,105055,8754.58,2023-05-23,12
LN25786,CUST15786,Consumer Durable,44104,7350.67,2024-10-29,6
LN25787,CUST15787,Consumer Durable,126786,21131.0,2023-11-25,6
LN25788,CUST15788,Credit Card,28781,2398.42,2023-10-23,12
LN25789,CUST15789,Consumer Durable,195440,16286.67,2023-03-30,12
LN25790,CUST15790,Consumer Durable,97118,16186.33,2023-09-15,6
LN25791,CUST15791,Personal Loan,335317,13971.54,2024-03-04,24
LN25792,CUST15792,Consumer Durable,52501,2916.72,2023-07-27,18
LN25793,CUST15793,Personal Loan,233726,9738.58,2024-05-13,24
LN25794,CUST15794,Personal Loan,147102,6129.25,2023-11-03,24
LN25795,CUST15795,Personal Loan,191842,5328.94,2023-12-20,36
LN25796,CUST15796,Consumer Durable,94636,15772.67,2023-11-25,6
LN25797,CUST15797,Consumer Durable,38034,6339.0,2024-09-07,6
LN25798,CUST15798,Personal Loan,388536,16189.0,2024-08-01,24
LN25799,CUST15799,Personal Loan,368334,30694.5,2024-07-20,12
LN25800,CUST15800,Personal Loan,393306,8193.88,2024-10-01,48
LN25801,CUST15801,Consumer Durable,108176,18029.33,2023-07-22,6
LN25802,CUST15802,Personal Loan,267437,22286.42,2023-10-11,12
LN25803,CUST15803,Consumer Durable,152552,12712.67,2024-11-11,12
LN25804,CUST15804,Credit Card,129964,10830.33,2024-02-15,12
LN25805,CUST15805,Consumer Durable,98108,8175.67,2023-05-19,12
LN25806,CUST15806,Consumer Durable,101407,5633.72,2023-05-25,18
LN25807,CUST15807,Credit Card,55312,4609.33,2024-08-12,12
LN25808,CUST15808,Personal Loan,50156,4179.67,2024-06-19,12
LN25809,CUST15809,Consumer Durable,113768,6320.44,2023-03-23,18
LN25810,CUST15810,Credit Card,58278,4856.5,2024-02-12,12
LN25811,CUST15811,Consumer Durable,85106,4728.11,2024-10-28,18
LN25812,CUST15812,Personal Loan,239642,19970.17,2024-05-08,12
LN25813,CUST15813,Personal Loan,379200,10533.33,2023-02-21,36
LN25814,CUST15814,Consumer Durable,83950,4663.89,2024-06-27,18
LN25815,CUST15815,Consumer Durable,97885,8157.08,2023-04-08,12
LN25816,CUST15816,Consumer Durable,189382,15781.83,2024-11-12,12
LN25817,CUST15817,Consumer Durable,33342,2778.5,2024-04-16,12
LN25818,CUST15818,Personal Loan,302386,8399.61,2024-06-23,36
LN25819,CUST15819,Personal Loan,289762,12073.42,2023-01-10,24
LN25820,CUST15820,Credit Card,19113,1592.75,2024-08-16,12
LN25821,CUST15821,Personal Loan,126429,10535.75,2023-03-02,12
LN25822,CUST15822,Personal Loan,138243,11520.25,2023-06-02,12
LN25823,CUST15823,Consumer Durable,102460,5692.22,2024-05-09,18
LN25824,CUST15824,Credit Card,129479,10789.92,2023-03-04,12
LN25825,CUST15825,Personal Loan,158893,4413.69,2023-01-21,36
LN25826,CUST15826,Personal Loan,137015,2854.48,2024-06-06,48
LN25827,CUST15827,Consumer Durable,194010,16167.5,2024-09-04,12
LN25828,CUST15828,Personal Loan,385385,10705.14,2024-09-30,36
LN25829,CUST15829,Consumer Durable,132592,22098.67,2023-10-02,6
LN25830,CUST15830,Credit Card,68437,5703.08,2024-06-06,12
LN25831,CUST15831,Personal Loan,331797,13824.88,2024-09-11,24
LN25832,CUST15832,Credit Card,64847,5403.92,2023-08-11,12
LN25833,CUST15833,Credit Card,61564,5130.33,2024-02-26,12
LN25834,CUST15834,Consumer Durable,188381,31396.83,2023-04-08,6
LN25835,CUST15835,Credit Card,85342,7111.83,2023-09-14,12
LN25836,CUST15836,Personal Loan,170830,14235.83,2024-01-23,12
LN25837,CUST15837,Consumer Durable,120481,10040.08,2024-02-12,12
LN25838,CUST15838,Credit Card,50985,4248.75,2023-10-10,12
LN25839,CUST15839,Credit Card,103414,8617.83,2023-04-12,12
LN25840,CUST15840,Personal Loan,388364,16181.83,2024-10-05,24
LN25841,CUST15841,Personal Loan,474737,19780.71,2023-05-25,24
LN25842,CUST15842,Personal Loan,381733,15905.54,2024-11-22,24
LN25843,CUST15843,Credit Card,94352,7862.67,2024-06-25,12
LN25844,CUST15844,Credit Card,142494,11874.5,2024-02-15,12
LN25845,CUST15845,Consumer Durable,103620,17270.0,2023-08-22,6
LN25846,CUST15846,Consumer Durable,60993,3388.5,2023-10-21,18
LN25847,CUST15847,Credit Card,118581,9881.75,2024-04-12,12
LN25848,CUST15848,Personal Loan,270496,5635.33,2024-03-28,48
LN25849,CUST15849,Personal Loan,77302,1610.46,2024-04-27,48
LN25850,CUST15850,Credit Card,49557,4129.75,2024-05-24,12
LN25851,CUST15851,Credit Card,101798,8483.17,2023-09-27,12
LN25852,CUST15852,Credit Card,106816,8901.33,2024-09-05,12
LN25853,CUST15853,Personal Loan,494006,13722.39,2024-05-06,36
LN25854,CUST15854,Credit Card,145209,12100.75,2023-11-07,12
LN25855,CUST15855,Personal Loan,334678,27889.83,2023-06-17,12
LN25856,CUST15856,Consumer Durable,180500,10027.78,2024-08-14,18
LN25857,CUST15857,Credit Card,136013,11334.42,2023-06-10,12
LN25858,CUST15858,Consumer Durable,38916,6486.0,2024-02-19,6
LN25859,CUST15859,Personal Loan,122152,3393.11,2024-09-22,36
LN25860,CUST15860,Credit Card,33913,2826.08,2023-10-15,12
LN25861,CUST15861,Personal Loan,208325,8680.21,2024-02-28,24
LN25862,CUST15862,Consumer Durable,74263,12377.17,2024-05-16,6
LN25863,CUST15863,Credit Card,101765,8480.42,2023-07-16,12
LN25864,CUST15864,Personal Loan,485189,20216.21,2023-10-04,24
LN25865,CUST15865,Personal Loan,283249,23604.08,2023-11-07,12
LN25866,CUST15866,Personal Loan,160991,13415.92,2023-03-08,12
LN25867,CUST15867,Personal Loan,190385,7932.71,2024-02-15,24
LN25868,CUST15868,Consumer Durable,110421,18403.5,2023-03-16,6
LN25869,CUST15869,Personal Loan,236333,4923.6,2023-02-25,48
LN25870,CUST15870,Consumer Durable,167414,9300.78,2023-01-23,18
LN25871,CUST15871,Consumer Durable,128577,10714.75,2024-10-04,12
LN25872,CUST15872,Credit Card,111950,9329.17,2023-09-08,12
LN25873,CUST15873,Credit Card,60250,5020.83,2024-02-14,12
LN25874,CUST15874,Consumer Durable,53484,4457.0,2024-11-29,12
LN25875,CUST15875,Personal Loan,415101,8647.94,2024-02-21,48
LN25876,CUST15876,Personal Loan,412900,34408.33,2024-03-15,12
LN25877,CUST15877,Credit Card,55512,4626.0,2024-11-22,12
LN25878,CUST15878,Consumer Durable,59897,4991.42,2023-08-12,12
LN25879,CUST15879,Personal Loan,118711,9892.58,2024-02-01,12
LN25880,CUST15880,Personal Loan,401458,8363.71,2024-07-13,48
LN25881,CUST15881,Consumer Durable,82052,13675.33,2023-01-23,6
LN25882,CUST15882,Consumer Durable,129700,10808.33,2024-09-30,12
LN25883,CUST15883,Credit Card,54195,4516.25,2024-08-14,12
LN25884,CUST15884,Personal Loan,58944,4912.0,2023-04-19,12
LN25885,CUST15885,Consumer Durable,79125,6593.75,2023-08-03,12
LN25886,CUST15886,Credit Card,127079,10589.92,2024-01-26,12
LN25887,CUST15887,Credit Card,108620,9051.67,2024-05-23,12
LN25888,CUST15888,Personal Loan,404966,8436.79,2023-07-27,48
LN25889,CUST15889,Consumer Durable,164233,13686.08,2023-09-21,12
LN25890,CUST15890,Credit Card,21698,1808.17,2023-10-24,12
LN25891,CUST15891,Credit Card,65750,5479.17,2024-07-20,12
LN25892,CUST15892,Personal Loan,488034,10167.38,2023-09-13,48
LN25893,CUST15893,Credit Card,53790,4482.5,2023-05-17,12
LN25894,CUST15894,Consumer Durable,163302,27217.0,2023-04-15,6
LN25895,CUST15895,Credit Card,94792,7899.33,2023-11-06,12
LN25896,CUST15896,Credit Card,76320,6360.0,2023-07-28,12
LN25897,CUST15897,Personal Loan,349858,7288.71,2023-06-18,48
LN25898,CUST15898,Personal Loan,135100,11258.33,2024-06-17,12
LN25899,CUST15899,Consumer Durable,78874,13145.67,2023-08-12,6
LN25900,CUST15900,Credit Card,15648,1304.0,2023-02-15,12
LN25901,CUST15901,Consumer Durable,183511,15292.58,2024-02-12,12
LN25902,CUST15902,Consumer Durable,198905,16575.42,2023-07-19,12
