Loan_ID,Agent_ID,Report_Month,Outstanding_Amount,Days_Past_Due,Missed_EMIs,Contact_Response,Recovery_Status,Amount_Recovered
LN25618,AGT162,2026-03-01,22728.36,30,2,Promise To Pay,Partial,6818.51
LN25619,AGT159,2026-03-01,30043.66,15,1,Promise To Pay,Partial,9013.1
LN25620,AGT164,2026-03-01,26290.16,90,4,Promise To Pay,Partial,7887.05
LN25621,AGT156,2026-03-01,30009.68,30,2,Promise To Pay,Partial,9002.9
LN25622,AGT122,2026-03-01,1448.38,0,0,Promise To Pay,Paid,1448.38
LN25623,AGT127,2026-03-01,33921.31,30,2,Responsive,Paid,33921.31
LN25624,AGT160,2026-03-01,13899.72,0,0,No Answer,Paid,13899.72
LN25625,AGT147,2026-03-01,37899.58,30,2,Responsive,Paid,37899.58
LN25626,AGT151,2026-03-01,17224.46,30,2,No Answer,Unpaid,0.0
LN25627,AGT167,2026-03-01,25134.91,30,2,No Answer,Unpaid,0.0
LN25628,AGT157,2026-03-01,13868.15,15,1,No Answer,Unpaid,0.0
LN25629,AGT172,2026-03-01,11721.33,0,0,No Answer,Paid,11721.33
LN25630,AGT133,2026-03-01,20337.47,60,3,Responsive,Partial,10168.74
LN25631,AGT174,2026-03-01,3100.77,15,1,Responsive,Partial,1550.38
LN25632,AGT105,2026-03-01,7011.07,0,0,No Answer,Paid,7011.07
LN25633,AGT112,2026-03-01,14697.63,90,4,Responsive,Paid,14697.63
LN25634,AGT138,2026-03-01,17423.1,0,0,Promise To Pay,Paid,17423.1
LN25635,AGT127,2026-03-01,2644.01,0,0,No Answer,Paid,2644.01
LN25636,AGT147,2026-03-01,16413.3,30,2,No Answer,Unpaid,0.0
LN25637,AGT119,2026-03-01,45007.16,90,4,Responsive,Partial,22503.58
LN25638,AGT105,2026-03-01,49807.17,30,2,Responsive,Partial,24903.58
LN25639,AGT134,2026-03-01,17392.73,30,2,Responsive,Partial,8696.36
LN25640,AGT108,2026-03-01,11000.52,15,1,Responsive,Partial,5500.26
LN25641,AGT172,2026-03-01,28960.35,60,3,Promise To Pay,Partial,8688.1
LN25642,AGT174,2026-03-01,17398.93,0,0,No Answer,Paid,17398.93
LN25643,AGT127,2026-03-01,8184.38,15,1,Responsive,Partial,4092.19
LN25644,AGT127,2026-03-01,40169.07,15,1,No Answer,Unpaid,0.0
LN25645,AGT167,2026-03-01,28214.12,60,3,No Answer,Unpaid,0.0
LN25646,AGT167,2026-03-01,39555.71,0,0,No Answer,Paid,39555.71
LN25647,AGT167,2026-03-01,28210.27,60,3,Promise To Pay,Partial,8463.08
LN25648,AGT154,2026-03-01,10651.51,30,2,Promise To Pay,Partial,3195.45
LN25649,AGT173,2026-03-01,8274.26,30,2,Promise To Pay,Partial,2482.28
LN25650,AGT147,2026-03-01,18200.48,30,2,Responsive,Partial,9100.24
LN25651,AGT164,2026-03-01,60860.23,90,4,Promise To Pay,Partial,18258.07
LN25652,AGT108,2026-03-01,28168.08,0,0,Promise To Pay,Paid,28168.08
LN25653,AGT120,2026-03-01,10436.85,0,0,Promise To Pay,Paid,10436.85
LN25654,AGT128,2026-03-01,38631.83,30,2,No Answer,Unpaid,0.0
LN25655,AGT131,2026-03-01,8151.74,0,0,No Answer,Paid,8151.74
LN25656,AGT113,2026-03-01,10082.79,30,2,No Answer,Unpaid,0.0
LN25657,AGT121,2026-03-01,9148.51,0,0,Responsive,Paid,9148.51
LN25658,AGT126,2026-03-01,3515.18,15,1,No Answer,Unpaid,0.0
LN25659,AGT130,2026-03-01,15113.89,0,0,Promise To Pay,Paid,15113.89
LN25660,AGT130,2026-03-01,3730.28,15,1,Responsive,Paid,3730.28
LN25661,AGT115,2026-03-01,17363.66,30,2,Responsive,Partial,8681.83
LN25662,AGT151,2026-03-01,15074.88,60,3,Responsive,Paid,15074.88
LN25663,AGT124,2026-03-01,25748.74,90,4,Responsive,Paid,25748.74
LN25664,AGT129,2026-03-01,15769.69,30,2,Responsive,Paid,15769.69
LN25665,AGT103,2026-03-01,3861.26,0,0,Responsive,Paid,3861.26
LN25666,AGT111,2026-03-01,4882.15,30,2,No Answer,Unpaid,0.0
LN25667,AGT158,2026-03-01,9581.45,30,2,Promise To Pay,Partial,2874.43
LN25668,AGT144,2026-03-01,8650.8,15,1,Responsive,Partial,4325.4
LN25669,AGT172,2026-03-01,2732.7,0,0,Promise To Pay,Paid,2732.7
LN25670,AGT169,2026-03-01,9143.29,15,1,Responsive,Paid,9143.29
LN25671,AGT123,2026-03-01,6992.91,15,1,Promise To Pay,Partial,2097.87
LN25672,AGT165,2026-03-01,9228.92,0,0,Promise To Pay,Paid,9228.92
LN25673,AGT150,2026-03-01,14814.15,30,2,No Answer,Unpaid,0.0
LN25674,AGT111,2026-03-01,5687.7,0,0,Promise To Pay,Paid,5687.7
LN25675,AGT116,2026-03-01,72894.31,30,2,Promise To Pay,Partial,21868.29
LN25676,AGT173,2026-03-01,8920.44,0,0,No Answer,Paid,8920.44
LN25677,AGT146,2026-03-01,22189.74,60,3,Promise To Pay,Partial,6656.92
LN25678,AGT166,2026-03-01,11081.02,0,0,No Answer,Paid,11081.02
LN25679,AGT107,2026-03-01,9019.85,15,1,Promise To Pay,Partial,2705.95
LN25680,AGT156,2026-03-01,7010.54,0,0,No Answer,Paid,7010.54
LN25681,AGT121,2026-03-01,81764.96,30,2,Responsive,Partial,40882.48
LN25682,AGT143,2026-03-01,9375.78,60,3,Promise To Pay,Partial,2812.73
LN25683,AGT129,2026-03-01,42715.23,0,0,Responsive,Paid,42715.23
LN25684,AGT114,2026-03-01,18095.7,30,2,Promise To Pay,Partial,5428.71
LN25685,AGT111,2026-03-01,49852.86,90,4,Promise To Pay,Partial,14955.86
LN25686,AGT106,2026-03-01,22758.22,0,0,Promise To Pay,Paid,22758.22
LN25687,AGT167,2026-03-01,1510.38,15,1,Promise To Pay,Partial,453.11
LN25688,AGT169,2026-03-01,4221.9,0,0,No Answer,Paid,4221.9
LN25689,AGT120,2026-03-01,23215.91,0,0,No Answer,Paid,23215.91
LN25690,AGT172,2026-03-01,11909.8,30,2,No Answer,Unpaid,0.0
LN25691,AGT162,2026-03-01,9344.24,0,0,No Answer,Paid,9344.24
LN25692,AGT163,2026-03-01,5123.34,0,0,No Answer,Paid,5123.34
LN25693,AGT146,2026-03-01,10111.01,15,1,Responsive,Paid,10111.01
LN25694,AGT130,2026-03-01,32185.67,60,3,No Answer,Unpaid,0.0
LN25695,AGT166,2026-03-01,9313.97,0,0,Responsive,Paid,9313.97
LN25696,AGT118,2026-03-01,28878.79,90,4,No Answer,Unpaid,0.0
LN25697,AGT134,2026-03-01,13215.17,0,0,No Answer,Paid,13215.17
LN25698,AGT131,2026-03-01,1520.83,30,2,Promise To Pay,Partial,456.25
LN25699,AGT168,2026-03-01,11944.55,0,0,Responsive,Paid,11944.55
LN25700,AGT158,2026-03-01,18386.11,0,0,Responsive,Paid,18386.11
LN25701,AGT151,2026-03-01,18252.02,15,1,Promise To Pay,Partial,5475.61
LN25702,AGT161,2026-03-01,34012.28,30,2,Promise To Pay,Partial,10203.68
LN25703,AGT172,2026-03-01,18593.07,15,1,No Answer,Unpaid,0.0
LN25704,AGT107,2026-03-01,8016.26,60,3,Promise To Pay,Partial,2404.88
LN25705,AGT157,2026-03-01,5837.21,30,2,No Answer,Unpaid,0.0
LN25706,AGT174,2026-03-01,5271.86,30,2,Responsive,Partial,2635.93
LN25707,AGT142,2026-03-01,4883.56,0,0,Promise To Pay,Paid,4883.56
LN25708,AGT118,2026-03-01,28203.86,90,4,Responsive,Paid,28203.86
LN25709,AGT144,2026-03-01,16661.16,30,2,Responsive,Paid,16661.16
LN25710,AGT173,2026-03-01,18167.85,0,0,Promise To Pay,Paid,18167.85
LN25711,AGT156,2026-03-01,3758.98,0,0,Responsive,Paid,3758.98
LN25712,AGT150,2026-03-01,13854.77,0,0,Responsive,Paid,13854.77
LN25713,AGT140,2026-03-01,16028.88,0,0,Responsive,Paid,16028.88
LN25714,AGT113,2026-03-01,3818.54,0,0,Responsive,Paid,3818.54
LN25715,AGT134,2026-03-01,13261.75,15,1,No Answer,Unpaid,0.0
LN25716,AGT113,2026-03-01,8972.78,30,2,Responsive,Partial,4486.39
LN25717,AGT142,2026-03-01,34150.54,30,2,Promise To Pay,Partial,10245.16
LN25718,AGT106,2026-03-01,11325.5,90,4,Promise To Pay,Partial,3397.65
LN25719,AGT133,2026-03-01,6751.67,15,1,No Answer,Unpaid,0.0
LN25720,AGT125,2026-03-01,22511.16,60,3,Responsive,Partial,11255.58
LN25721,AGT149,2026-03-01,37434.58,60,3,No Answer,Unpaid,0.0
LN25722,AGT137,2026-03-01,25074.25,0,0,Responsive,Paid,25074.25
LN25723,AGT123,2026-03-01,10473.71,15,1,Promise To Pay,Partial,3142.11
LN25724,AGT124,2026-03-01,24414.51,0,0,Promise To Pay,Paid,24414.51
LN25725,AGT115,2026-03-01,16463.15,15,1,Promise To Pay,Partial,4938.95
LN25726,AGT160,2026-03-01,14738.35,30,2,Responsive,Paid,14738.35
LN25727,AGT125,2026-03-01,27905.9,60,3,Promise To Pay,Partial,8371.77
LN25728,AGT114,2026-03-01,31242.05,0,0,Responsive,Paid,31242.05
LN25729,AGT144,2026-03-01,64285.8,60,3,Responsive,Partial,32142.9
LN25730,AGT113,2026-03-01,6462.22,0,0,No Answer,Paid,6462.22
LN25731,AGT156,2026-03-01,5430.71,30,2,No Answer,Unpaid,0.0
LN25732,AGT155,2026-03-01,18731.39,30,2,Responsive,Partial,9365.69
LN25733,AGT124,2026-03-01,4378.66,60,3,Promise To Pay,Partial,1313.6
LN25734,AGT105,2026-03-01,3008.7,0,0,No Answer,Paid,3008.7
LN25735,AGT139,2026-03-01,42761.53,30,2,Responsive,Partial,21380.76
LN25736,AGT131,2026-03-01,45679.23,60,3,Promise To Pay,Partial,13703.77
LN25737,AGT105,2026-03-01,1981.35,15,1,Responsive,Paid,1981.35
LN25738,AGT140,2026-03-01,18370.74,15,1,No Answer,Unpaid,0.0
LN25739,AGT125,2026-03-01,35435.39,60,3,Promise To Pay,Partial,10630.62
LN25740,AGT156,2026-03-01,2125.32,0,0,Responsive,Paid,2125.32
LN25741,AGT115,2026-03-01,9987.33,30,2,No Answer,Unpaid,0.0
LN25742,AGT103,2026-03-01,180340.48,90,4,Promise To Pay,Partial,54102.14
LN25743,AGT101,2026-03-01,6359.79,0,0,Responsive,Paid,6359.79
LN25744,AGT101,2026-03-01,4653.78,30,2,Promise To Pay,Partial,1396.13
LN25745,AGT117,2026-03-01,13777.96,90,4,Responsive,Paid,13777.96
LN25746,AGT134,2026-03-01,6962.83,0,0,Promise To Pay,Paid,6962.83
LN25747,AGT128,2026-03-01,6459.59,0,0,Promise To Pay,Paid,6459.59
LN25748,AGT165,2026-03-01,42887.61,90,4,No Answer,Unpaid,0.0
LN25749,AGT147,2026-03-01,5599.97,30,2,No Answer,Unpaid,0.0
LN25750,AGT160,2026-03-01,47034.2,90,4,Responsive,Paid,47034.2
LN25751,AGT128,2026-03-01,10985.67,15,1,No Answer,Unpaid,0.0
LN25752,AGT159,2026-03-01,37038.27,0,0,No Answer,Paid,37038.27
LN25753,AGT116,2026-03-01,41650.15,90,4,Responsive,Partial,20825.08
LN25754,AGT110,2026-03-01,94616.88,60,3,Promise To Pay,Partial,28385.06
LN25755,AGT145,2026-03-01,10754.22,0,0,No Answer,Paid,10754.22
LN25756,AGT130,2026-03-01,4932.64,0,0,Promise To Pay,Paid,4932.64
LN25757,AGT113,2026-03-01,31024.85,90,4,Promise To Pay,Partial,9307.45
LN25758,AGT133,2026-03-01,17707.68,15,1,Responsive,Partial,8853.84
LN25759,AGT162,2026-03-01,5256.1,15,1,Promise To Pay,Partial,1576.83
LN25760,AGT149,2026-03-01,1693.54,0,0,Responsive,Paid,1693.54
LN25761,AGT128,2026-03-01,53537.45,60,3,Promise To Pay,Partial,16061.23
LN25762,AGT130,2026-03-01,7578.15,0,0,Promise To Pay,Paid,7578.15
LN25763,AGT124,2026-03-01,29537.46,60,3,Promise To Pay,Partial,8861.24
LN25764,AGT123,2026-03-01,5728.95,30,2,Responsive,Paid,5728.95
LN25765,AGT106,2026-03-01,86752.53,30,2,Promise To Pay,Partial,26025.76
LN25766,AGT140,2026-03-01,19002.39,15,1,Promise To Pay,Partial,5700.72
LN25767,AGT147,2026-03-01,9260.08,30,2,Responsive,Paid,9260.08
LN25768,AGT145,2026-03-01,14960.38,15,1,No Answer,Unpaid,0.0
LN25769,AGT132,2026-03-01,7376.61,0,0,Responsive,Paid,7376.61
LN25770,AGT135,2026-03-01,29809.13,30,2,No Answer,Unpaid,0.0
LN25771,AGT122,2026-03-01,41173.07,90,4,Responsive,Paid,41173.07
LN25772,AGT123,2026-03-01,13201.42,15,1,Promise To Pay,Partial,3960.43
LN25773,AGT171,2026-03-01,42532.33,30,2,Promise To Pay,Partial,12759.7
LN25774,AGT134,2026-03-01,38045.73,90,4,No Answer,Unpaid,0.0
LN25775,AGT141,2026-03-01,26273.7,90,4,Promise To Pay,Partial,7882.11
LN25776,AGT125,2026-03-01,13060.71,15,1,Promise To Pay,Partial,3918.21
LN25777,AGT149,2026-03-01,60470.72,60,3,Responsive,Partial,30235.36
LN25778,AGT126,2026-03-01,23549.46,30,2,No Answer,Unpaid,0.0
LN25779,AGT122,2026-03-01,32019.44,0,0,Promise To Pay,Paid,32019.44
LN25780,AGT105,2026-03-01,7909.21,0,0,Promise To Pay,Paid,7909.21
LN25781,AGT117,2026-03-01,4781.95,30,2,Responsive,Partial,2390.97
LN25782,AGT113,2026-03-01,44799.91,0,0,Responsive,Paid,44799.91
LN25783,AGT117,2026-03-01,4467.59,15,1,Promise To Pay,Partial,1340.28
LN25784,AGT145,2026-03-01,29445.44,60,3,Promise To Pay,Partial,8833.63
LN25785,AGT124,2026-03-01,9082.58,0,0,No Answer,Paid,9082.58
LN25786,AGT101,2026-03-01,9659.04,0,0,Responsive,Paid,9659.04
LN25787,AGT171,2026-03-01,30534.18,0,0,No Answer,Paid,30534.18
LN25788,AGT142,2026-03-01,13418.28,90,4,Promise To Pay,Partial,4025.48
LN25789,AGT154,2026-03-01,16806.43,0,0,No Answer,Paid,16806.43
LN25790,AGT125,2026-03-01,53399.23,90,4,Promise To Pay,Partial,16019.77
LN25791,AGT165,2026-03-01,49977.06,90,4,Promise To Pay,Partial,14993.12
LN25792,AGT153,2026-03-01,13617.8,90,4,No Answer,Unpaid,0.0
LN25793,AGT134,2026-03-01,8526.62,0,0,Promise To Pay,Paid,8526.62
LN25794,AGT103,2026-03-01,8305.03,15,1,No Answer,Unpaid,0.0
LN25795,AGT166,2026-03-01,11205.84,30,2,Responsive,Partial,5602.92
LN25796,AGT106,2026-03-01,14396.57,15,1,No Answer,Unpaid,0.0
LN25797,AGT161,2026-03-01,13353.6,30,2,Responsive,Partial,6676.8
LN25798,AGT138,2026-03-01,21997.22,15,1,No Answer,Unpaid,0.0
LN25799,AGT100,2026-03-01,31784.3,15,1,No Answer,Unpaid,0.0
LN25800,AGT162,2026-03-01,29854.39,90,4,No Answer,Unpaid,0.0
LN25801,AGT124,2026-03-01,60187.54,90,4,Promise To Pay,Partial,18056.26
LN25802,AGT159,2026-03-01,32696.47,15,1,No Answer,Unpaid,0.0
LN25803,AGT100,2026-03-01,28206.08,30,2,Responsive,Paid,28206.08
LN25804,AGT156,2026-03-01,30318.2,30,2,Responsive,Paid,30318.2
LN25805,AGT108,2026-03-01,15547.51,30,2,No Answer,Unpaid,0.0
LN25806,AGT157,2026-03-01,12229.42,30,2,Responsive,Partial,6114.71
LN25807,AGT164,2026-03-01,3721.21,0,0,Promise To Pay,Paid,3721.21
LN25808,AGT124,2026-03-01,12782.57,60,3,Promise To Pay,Partial,3834.77
LN25809,AGT110,2026-03-01,8270.69,0,0,Responsive,Paid,8270.69
LN25810,AGT159,2026-03-01,4766.77,0,0,No Answer,Paid,4766.77
LN25811,AGT172,2026-03-01,13733.23,60,3,Responsive,Paid,13733.23
LN25812,AGT162,2026-03-01,114852.47,90,4,No Answer,Unpaid,0.0
LN25813,AGT126,2026-03-01,14314.55,15,1,No Answer,Unpaid,0.0
LN25814,AGT149,2026-03-01,10944.77,30,2,Responsive,Partial,5472.39
LN25815,AGT170,2026-03-01,11690.66,0,0,No Answer,Paid,11690.66
LN25816,AGT124,2026-03-01,14337.52,0,0,Promise To Pay,Paid,14337.52
LN25817,AGT118,2026-03-01,5310.59,30,2,Promise To Pay,Partial,1593.18
LN25818,AGT144,2026-03-01,13947.6,30,2,Promise To Pay,Partial,4184.28
LN25819,AGT169,2026-03-01,30179.47,60,3,Responsive,Paid,30179.47
LN25820,AGT145,2026-03-01,3035.58,30,2,No Answer,Unpaid,0.0
LN25821,AGT150,2026-03-01,9773.63,15,1,No Answer,Unpaid,0.0
LN25822,AGT126,2026-03-01,10055.94,0,0,No Answer,Paid,10055.94
LN25823,AGT167,2026-03-01,5725.68,15,1,Promise To Pay,Partial,1717.7
LN25824,AGT134,2026-03-01,10498.59,15,1,Responsive,Paid,10498.59
LN25825,AGT111,2026-03-01,6185.02,15,1,Promise To Pay,Partial,1855.51
LN25826,AGT109,2026-03-01,3463.72,15,1,Promise To Pay,Partial,1039.12
LN25827,AGT159,2026-03-01,52117.99,90,4,Responsive,Partial,26058.99
LN25828,AGT136,2026-03-01,23983.55,30,2,Responsive,Paid,23983.55
LN25829,AGT137,2026-03-01,24657.67,15,1,Promise To Pay,Partial,7397.3
LN25830,AGT130,2026-03-01,15496.99,30,2,Responsive,Paid,15496.99
LN25831,AGT139,2026-03-01,67692.02,90,4,Promise To Pay,Partial,20307.61
LN25832,AGT109,2026-03-01,7580.03,0,0,Promise To Pay,Paid,7580.03
LN25833,AGT134,2026-03-01,10231.66,30,2,Promise To Pay,Partial,3069.5
LN25834,AGT171,2026-03-01,27262.44,15,1,Promise To Pay,Partial,8178.73
LN25835,AGT114,2026-03-01,26067.28,90,4,Promise To Pay,Partial,7820.18
LN25836,AGT107,2026-03-01,12875.63,0,0,Responsive,Paid,12875.63
LN25837,AGT159,2026-03-01,13654.95,0,0,No Answer,Paid,13654.95
LN25838,AGT127,2026-03-01,10278.23,30,2,Responsive,Partial,5139.11
LN25839,AGT110,2026-03-01,22624.57,60,3,Promise To Pay,Partial,6787.37
LN25840,AGT144,2026-03-01,15099.18,15,1,Promise To Pay,Partial,4529.75
LN25841,AGT109,2026-03-01,36843.13,30,2,Promise To Pay,Partial,11052.94
LN25842,AGT114,2026-03-01,19143.69,15,1,Promise To Pay,Partial,5743.11
LN25843,AGT171,2026-03-01,11412.15,0,0,No Answer,Paid,11412.15
LN25844,AGT105,2026-03-01,26876.95,30,2,Promise To Pay,Partial,8063.09
LN25845,AGT160,2026-03-01,23321.61,15,1,Promise To Pay,Partial,6996.48
LN25846,AGT119,2026-03-01,11181.64,60,3,Responsive,Paid,11181.64
LN25847,AGT101,2026-03-01,10943.81,15,1,Promise To Pay,Partial,3283.14
LN25848,AGT116,2026-03-01,19361.75,60,3,Responsive,Partial,9680.88
LN25849,AGT129,2026-03-01,1339.29,0,0,Responsive,Paid,1339.29
LN25850,AGT156,2026-03-01,5486.91,0,0,Responsive,Paid,5486.91
LN25851,AGT150,2026-03-01,21862.25,30,2,Promise To Pay,Partial,6558.68
LN25852,AGT146,2026-03-01,8270.89,15,1,Promise To Pay,Partial,2481.27
LN25853,AGT133,2026-03-01,49004.84,60,3,No Answer,Unpaid,0.0
LN25854,AGT113,2026-03-01,16021.82,0,0,No Answer,Paid,16021.82
LN25855,AGT103,2026-03-01,31844.95,15,1,No Answer,Unpaid,0.0
LN25856,AGT128,2026-03-01,26194.11,60,3,Promise To Pay,Partial,7858.23
LN25857,AGT170,2026-03-01,15052.32,15,1,Responsive,Partial,7526.16
LN25858,AGT155,2026-03-01,27981.16,60,3,Promise To Pay,Partial,8394.35
LN25859,AGT134,2026-03-01,3156.91,0,0,Promise To Pay,Paid,3156.91
LN25860,AGT148,2026-03-01,2668.31,15,1,Responsive,Paid,2668.31
LN25861,AGT136,2026-03-01,7778.75,0,0,Responsive,Paid,7778.75
LN25862,AGT127,2026-03-01,16965.7,0,0,Promise To Pay,Paid,16965.7
LN25863,AGT160,2026-03-01,12461.93,0,0,No Answer,Paid,12461.93
LN25864,AGT137,2026-03-01,50243.88,30,2,Responsive,Partial,25121.94
LN25865,AGT128,2026-03-01,22116.75,0,0,Responsive,Paid,22116.75
LN25866,AGT130,2026-03-01,13641.89,0,0,No Answer,Paid,13641.89
LN25867,AGT159,2026-03-01,11196.81,15,1,Promise To Pay,Partial,3359.04
LN25868,AGT114,2026-03-01,43049.22,30,2,Promise To Pay,Partial,12914.77
LN25869,AGT110,2026-03-01,12474.86,30,2,Responsive,Paid,12474.86
LN25870,AGT130,2026-03-01,27056.43,30,2,No Answer,Unpaid,0.0
LN25871,AGT137,2026-03-01,14890.92,15,1,Responsive,Paid,14890.92
LN25872,AGT144,2026-03-01,8203.21,0,0,Promise To Pay,Paid,8203.21
LN25873,AGT102,2026-03-01,13239.44,30,2,No Answer,Unpaid,0.0
LN25874,AGT121,2026-03-01,5765.71,0,0,Responsive,Paid,5765.71
LN25875,AGT123,2026-03-01,10255.06,0,0,No Answer,Paid,10255.06
LN25876,AGT130,2026-03-01,90429.17,30,2,No Answer,Unpaid,0.0
LN25877,AGT116,2026-03-01,6249.16,0,0,Promise To Pay,Paid,6249.16
LN25878,AGT116,2026-03-01,4293.36,0,0,Promise To Pay,Paid,4293.36
LN25879,AGT158,2026-03-01,8092.47,0,0,No Answer,Paid,8092.47
LN25880,AGT103,2026-03-01,15988.36,30,2,No Answer,Unpaid,0.0
LN25881,AGT115,2026-03-01,13980.65,0,0,No Answer,Paid,13980.65
LN25882,AGT160,2026-03-01,43132.88,90,4,Responsive,Partial,21566.44
LN25883,AGT135,2026-03-01,5716.28,15,1,Responsive,Paid,5716.28
LN25884,AGT105,2026-03-01,5704.64,0,0,No Answer,Paid,5704.64
LN25885,AGT164,2026-03-01,16298.64,30,2,No Answer,Unpaid,0.0
LN25886,AGT149,2026-03-01,27038.91,30,2,Promise To Pay,Partial,8111.67
LN25887,AGT136,2026-03-01,9311.7,0,0,No Answer,Paid,9311.7
LN25888,AGT102,2026-03-01,15403.32,30,2,Promise To Pay,Partial,4621.0
LN25889,AGT124,2026-03-01,17836.73,15,1,Promise To Pay,Partial,5351.02
LN25890,AGT131,2026-03-01,9821.4,90,4,Promise To Pay,Partial,2946.42
LN25891,AGT171,2026-03-01,28503.15,90,4,No Answer,Unpaid,0.0
LN25892,AGT137,2026-03-01,13941.85,0,0,No Answer,Paid,13941.85
LN25893,AGT164,2026-03-01,6176.37,0,0,Promise To Pay,Paid,6176.37
LN25894,AGT149,2026-03-01,64124.99,30,2,No Answer,Unpaid,0.0
LN25895,AGT132,2026-03-01,29251.83,60,3,No Answer,Unpaid,0.0
LN25896,AGT118,2026-03-01,14466.38,30,2,Responsive,Paid,14466.38
LN25897,AGT142,2026-03-01,7040.28,15,1,No Answer,Unpaid,0.0
LN25898,AGT125,2026-03-01,31343.54,60,3,Responsive,Paid,31343.54
LN25899,AGT121,2026-03-01,16345.27,0,0,Responsive,Paid,16345.27
LN25900,AGT145,2026-03-01,1385.29,15,1,Responsive,Partial,692.64
LN25901,AGT111,2026-03-01,79115.58,90,4,Promise To Pay,Partial,23734.67
LN25902,AGT143,2026-03-01,33668.24,30,2,Responsive,Paid,33668.24
LN25903,AGT160,2026-03-01,11341.57,60,3,Responsive,Paid,11341.57
LN25904,AGT131,2026-03-01,20368.74,15,1,Responsive,Partial,10184.37
LN25905,AGT152,2026-03-01,6436.41,0,0,Responsive,Paid,6436.41
LN25906,AGT174,2026-03-01,37865.58,0,0,Responsive,Paid,37865.58
LN25907,AGT146,2026-03-01,10703.92,90,4,No Answer,Unpaid,0.0
LN25908,AGT139,2026-03-01,7036.2,0,0,Responsive,Paid,7036.2
LN25909,AGT159,2026-03-01,14036.38,0,0,Promise To Pay,Paid,14036.38
LN25910,AGT163,2026-03-01,5045.68,30,2,Responsive,Paid,5045.68
LN25911,AGT156,2026-03-01,17848.37,60,3,No Answer,Unpaid,0.0
LN25912,AGT145,2026-03-01,6062.41,30,2,No Answer,Unpaid,0.0
LN25913,AGT159,2026-03-01,7784.13,30,2,Promise To Pay,Partial,2335.24
LN25914,AGT111,2026-03-01,19125.41,30,2,Promise To Pay,Partial,5737.62
LN25915,AGT129,2026-03-01,14660.56,0,0,Responsive,Paid,14660.56
LN25916,AGT147,2026-03-01,20231.94,30,2,Responsive,Paid,20231.94
LN25917,AGT162,2026-03-01,17892.11,30,2,No Answer,Unpaid,0.0
LN25918,AGT125,2026-03-01,16672.99,90,4,Promise To Pay,Partial,5001.9
LN25919,AGT120,2026-03-01,40320.64,60,3,Responsive,Paid,40320.64
LN25920,AGT122,2026-03-01,11167.28,60,3,Promise To Pay,Partial,3350.18
LN25921,AGT165,2026-03-01,27768.89,0,0,Responsive,Paid,27768.89
LN25922,AGT158,2026-03-01,4173.67,15,1,Responsive,Paid,4173.67
LN25923,AGT134,2026-03-01,14056.33,0,0,No Answer,Paid,14056.33
LN25924,AGT141,2026-03-01,14324.32,0,0,Responsive,Paid,14324.32
LN25925,AGT122,2026-03-01,7151.53,0,0,Promise To Pay,Paid,7151.53
LN25926,AGT161,2026-03-01,1617.04,0,0,Promise To Pay,Paid,1617.04
LN25927,AGT119,2026-03-01,4438.76,0,0,Promise To Pay,Paid,4438.76
LN25928,AGT172,2026-03-01,15500.26,90,4,Promise To Pay,Partial,4650.08
LN25929,AGT141,2026-03-01,16552.6,0,0,Responsive,Paid,16552.6
LN25930,AGT174,2026-03-01,7408.58,30,2,Promise To Pay,Partial,2222.57
LN25931,AGT120,2026-03-01,31093.38,0,0,Responsive,Paid,31093.38
LN25932,AGT169,2026-03-01,30247.77,90,4,Promise To Pay,Partial,9074.33
LN25933,AGT153,2026-03-01,11124.55,0,0,Responsive,Paid,11124.55
LN25934,AGT143,2026-03-01,17482.9,0,0,Responsive,Paid,17482.9
LN25935,AGT107,2026-03-01,13392.44,15,1,No Answer,Unpaid,0.0
LN25936,AGT174,2026-03-01,29699.0,60,3,Responsive,Partial,14849.5
LN25937,AGT160,2026-03-01,27894.56,90,4,No Answer,Unpaid,0.0
LN25938,AGT125,2026-03-01,4011.01,0,0,Promise To Pay,Paid,4011.01
LN25939,AGT104,2026-03-01,8394.48,15,1,Promise To Pay,Partial,2518.34
LN25940,AGT155,2026-03-01,11475.32,15,1,Responsive,Partial,5737.66
LN25941,AGT164,2026-03-01,2536.06,60,3,Promise To Pay,Partial,760.82
LN25942,AGT158,2026-03-01,21109.86,30,2,Responsive,Paid,21109.86
LN25943,AGT137,2026-03-01,1100.15,0,0,Responsive,Paid,1100.15
LN25944,AGT109,2026-03-01,4456.13,15,1,Responsive,Partial,2228.07
LN25945,AGT120,2026-03-01,2279.84,15,1,Promise To Pay,Partial,683.95
LN25946,AGT135,2026-03-01,6166.46,0,0,No Answer,Paid,6166.46
LN25947,AGT154,2026-03-01,68882.2,90,4,Responsive,Partial,34441.1
LN25948,AGT105,2026-03-01,19473.2,0,0,Responsive,Paid,19473.2
LN25949,AGT126,2026-03-01,31096.12,0,0,Promise To Pay,Paid,31096.12
LN25950,AGT155,2026-03-01,14038.23,15,1,Responsive,Partial,7019.11
LN25951,AGT109,2026-03-01,5755.58,30,2,Promise To Pay,Partial,1726.67
LN25952,AGT131,2026-03-01,11575.54,30,2,Promise To Pay,Partial,3472.66
LN25953,AGT156,2026-03-01,1563.6,0,0,Responsive,Paid,1563.6
LN25954,AGT147,2026-03-01,1251.29,0,0,Promise To Pay,Paid,1251.29
